Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-34-54 , 0.0777 , -0.37641 , -0.22982 , -0.63866 , 0.57128 , -0.03137 , -0.14649 , -0.75378 , 7.03697 , 8.78746 , 7.11959 , 8.75789 , 7.05695 , 8.78069 , 7.06066 , 8.8151 , 7.17065 , 8.81945 , 7.08415 , 8.81085 , nan , nan , nan , nan , 7.08816 , 0.04931 , 8.79524 , 0.02405 , 
ID-34-55 , 0.05162 , -0.29633 , -0.22464 , -0.69085 , 0.51595 , -0.04384 , -0.07159 , -0.7186 , 7.12006 , 8.86657 , 7.21383 , 8.83216 , 7.08299 , 8.8884 , 7.07865 , 8.83592 , 7.17759 , 8.84152 , 7.05203 , 8.82926 , nan , nan , nan , nan , 7.12086 , 0.06296 , 8.84897 , 0.0235 , 
ID-34-56 , -0.03293 , -0.43896 , -0.42888 , -0.62482 , 0.35608 , -0.1109 , -0.00998 , -0.5239 , 7.16663 , 8.94058 , 7.24155 , 8.90781 , 7.17733 , 8.93839 , 7.17923 , 8.95079 , 7.34621 , 8.96362 , 7.193 , 8.95054 , nan , nan , nan , nan , 7.21733 , 0.06843 , 8.94195 , 0.01898 , 
ID-34-57 , -0.20292 , -0.33294 , -0.21905 , -0.64336 , 0.13002 , -0.3106 , -0.11379 , -0.44655 , 6.97199 , 8.87765 , 6.99198 , 8.86492 , 7.08038 , 8.82264 , 7.10039 , 8.98831 , 7.20269 , 8.99271 , 7.20642 , 8.99351 , nan , nan , nan , nan , 7.09231 , 0.09996 , 8.92329 , 0.07694 , 
ID-34-58 , -0.22423 , -0.17607 , -0.20558 , -0.51365 , -0.04816 , -0.3348 , 0.0296 , -0.14925 , 7.14086 , 9.01735 , 7.18403 , 8.99394 , 7.29356 , 8.94723 , 7.35606 , 9.12425 , nan , nan , 7.5838 , 9.13277 , nan , nan , nan , nan , 7.31166 , 0.17452 , 9.04311 , 0.082 , 
ID-34-59 , -0.17138 , -0.35805 , -0.15783 , -0.32464 , 0.18667 , -0.18829 , -0.20012 , -0.33647 , 6.92395 , 8.76206 , 6.91001 , 8.77642 , 7.23628 , 8.63976 , 7.2835 , 9.05068 , nan , nan , 7.76393 , 9.06841 , nan , nan , nan , nan , 7.22353 , 0.34779 , 8.85946 , 0.19031 , 
ID-34-60 , -0.1784 , -0.42227 , -0.10039 , -0.38684 , 0.24387 , -0.35297 , -0.32178 , -0.35566 , 6.74672 , 8.66865 , 6.76681 , 8.65727 , 7.09567 , 8.50649 , 7.14522 , 9.03354 , nan , nan , 7.62705 , 9.05276 , nan , nan , nan , nan , 7.07629 , 0.35807 , 8.78374 , 0.2454 , 
ID-34-61 , -0.12924 , -0.45434 , -0.04239 , -0.6294 , 0.3251 , -0.49886 , -0.41185 , -0.54239 , 6.63752 , 8.60122 , 6.73801 , 8.52993 , 6.87909 , 8.45032 , 6.91599 , 8.9225 , 7.1656 , 8.94255 , 7.18152 , 8.93927 , nan , nan , nan , nan , 6.91962 , 0.2206 , 8.73096 , 0.22841 , 
ID-35-13 , -0.14996 , -0.3173 , -0.1263 , -0.45348 , 0.16734 , -0.46348 , -0.1909 , -0.1809 , 6.84179 , 8.82938 , 6.93046 , 8.77906 , 7.15074 , 8.67572 , 7.21349 , 9.1041 , nan , nan , 7.68253 , 9.12656 , nan , nan , nan , nan , 7.1638 , 0.32782 , 8.90297 , 0.20178 , 
ID-35-14 , -0.12762 , -0.32224 , -0.16242 , -0.46804 , 0.19462 , -0.3869 , -0.15972 , -0.24086 , 6.89857 , 8.84609 , 6.97298 , 8.8019 , 7.16526 , 8.71668 , 7.21765 , 9.08397 , nan , nan , 7.58539 , 9.09769 , nan , nan , nan , nan , 7.16797 , 0.26801 , 8.90927 , 0.17221 , 
ID-35-15 , -0.01423 , -0.37209 , -0.23379 , -0.46854 , 0.35786 , -0.26483 , -0.1382 , -0.34191 , 6.9622 , 8.84304 , 7.07149 , 8.79024 , 7.18207 , 8.74424 , 7.21786 , 9.04514 , nan , nan , 7.48448 , 9.0514 , nan , nan , nan , nan , 7.18362 , 0.19576 , 8.89481 , 0.1444 , 
ID-35-16 , 0.04781 , -0.49001 , -0.35068 , -0.38851 , 0.53782 , -0.03072 , -0.13923 , -0.49702 , 7.04573 , 8.79475 , 7.11233 , 8.77243 , 7.23802 , 8.72445 , 7.25447 , 8.97097 , nan , nan , 7.47894 , 8.9851 , nan , nan , nan , nan , 7.2259 , 0.16609 , 8.84954 , 0.12012 , 
ID-35-17 , 0.09803 , -0.50722 , -0.30404 , -0.31305 , 0.6078 , -0.04236 , -0.20308 , -0.47377 , 6.97028 , 8.72991 , 7.0297 , 8.70129 , 7.24244 , 8.63434 , 7.26866 , 8.98417 , nan , nan , 7.63038 , 9.00339 , nan , nan , nan , nan , 7.22829 , 0.25957 , 8.81062 , 0.17089 , 
ID-35-18 , 0.16691 , -0.45937 , -0.28132 , -0.28381 , 0.69735 , 0.05572 , -0.17796 , -0.51748 , 7.03343 , 8.73765 , 7.12329 , 8.70627 , 7.29485 , 8.65827 , 7.31477 , 8.96368 , nan , nan , 7.63571 , 8.98405 , nan , nan , nan , nan , 7.28041 , 0.23093 , 8.80999 , 0.15242 , 
ID-35-19 , 0.21011 , -0.50503 , -0.39286 , -0.25794 , 0.73922 , 0.16317 , -0.11207 , -0.53317 , 7.16687 , 8.78694 , 7.26276 , 8.75566 , 7.3854 , 8.73049 , 7.39934 , 8.96103 , nan , nan , 7.66538 , 8.97721 , nan , nan , nan , nan , 7.37595 , 0.18771 , 8.84226 , 0.11766 , 
ID-35-20 , 0.23077 , -0.5446 , -0.42392 , -0.25398 , 0.76232 , 0.17047 , -0.12058 , -0.54503 , 7.1599 , 8.77672 , 7.26591 , 8.74296 , 7.38082 , 8.71977 , 7.39423 , 8.95448 , nan , nan , 7.66026 , 8.97006 , nan , nan , nan , nan , 7.37222 , 0.18702 , 8.8328 , 0.12004 , 
ID-35-21 , 0.20222 , -0.52303 , -0.42197 , -0.29994 , 0.73354 , 0.17345 , -0.10097 , -0.57436 , 7.18566 , 8.79674 , 7.28343 , 8.76705 , 7.35627 , 8.75141 , 7.36777 , 8.93745 , nan , nan , 7.54985 , 8.94646 , nan , nan , nan , nan , 7.3486 , 0.13391 , 8.83982 , 0.0947 , 
ID-35-22 , 0.16553 , -0.53521 , -0.42573 , -0.36529 , 0.68663 , 0.10767 , -0.10939 , -0.58235 , 7.14299 , 8.79953 , 7.23306 , 8.76918 , 7.28561 , 8.75568 , 7.29793 , 8.92819 , nan , nan , 7.45452 , 8.93577 , nan , nan , nan , nan , 7.28282 , 0.11374 , 8.83767 , 0.08759 , 
ID-35-23 , 0.11532 , -0.5093 , -0.42271 , -0.41348 , 0.60019 , 0.04908 , -0.08649 , -0.54905 , 7.14265 , 8.83388 , 7.23239 , 8.80229 , 7.26367 , 8.79387 , 7.27593 , 8.94455 , nan , nan , 7.4167 , 8.9523 , nan , nan , nan , nan , 7.26627 , 0.09894 , 8.86538 , 0.07731 , 
ID-35-24 , 0.09121 , -0.42771 , -0.35706 , -0.45331 , 0.49449 , -0.06783 , -0.07055 , -0.45603 , 7.11208 , 8.87224 , 7.23825 , 8.8225 , 7.24643 , 8.82205 , 7.26419 , 8.99306 , nan , nan , 7.42571 , 9.00016 , nan , nan , nan , nan , 7.25733 , 0.11178 , 8.902 , 0.08878 , 
ID-35-25 , 0.01778 , -0.40344 , -0.35987 , -0.52961 , 0.31492 , -0.20879 , -0.04347 , -0.36429 , 7.08981 , 8.92742 , 7.22926 , 8.86554 , 7.21509 , 8.87302 , 7.23675 , 9.03422 , nan , nan , 7.39085 , 9.03677 , nan , nan , nan , nan , 7.23235 , 0.10697 , 8.94739 , 0.0839 , 
ID-35-26 , -0.03034 , -0.42483 , -0.41553 , -0.56622 , 0.21047 , -0.24864 , -0.00919 , -0.32678 , 7.11475 , 8.96901 , 7.24405 , 8.90772 , 7.21744 , 8.92137 , 7.23977 , 9.05316 , nan , nan , 7.36723 , 9.05042 , nan , nan , nan , nan , 7.23665 , 0.08992 , 8.98034 , 0.06909 , 
ID-35-27 , -0.1643 , -0.41553 , -0.45489 , -0.59088 , 0.03686 , -0.35506 , 0.03946 , -0.19637 , 7.15011 , 9.02858 , 7.22671 , 8.98679 , 7.23968 , 8.98009 , 7.28299 , 9.10431 , nan , nan , 7.41486 , 9.10435 , nan , nan , nan , nan , 7.26287 , 0.09755 , 9.04083 , 0.06088 , 
ID-35-28 , -0.21723 , -0.44775 , -0.50521 , -0.66455 , -0.02013 , -0.42534 , 0.05756 , -0.18166 , 7.15719 , 9.05514 , 7.24196 , 9.00709 , nan , nan , 7.23842 , 9.10592 , nan , nan , 7.31693 , 9.10573 , nan , nan , nan , nan , 7.23862 , 0.06526 , 9.06847 , 0.04739 , 
ID-35-29 , -0.2628 , -0.39274 , -0.48227 , -0.67628 , -0.0213 , -0.40065 , 0.08963 , -0.186 , 7.21453 , 9.07556 , 7.29781 , 9.03178 , nan , nan , 7.25005 , 9.10564 , nan , nan , 7.29946 , 9.10328 , nan , nan , nan , nan , 7.26546 , 0.04096 , 9.07906 , 0.03436 , 
ID-35-30 , -0.31454 , -0.37876 , -0.53125 , -0.74266 , -0.04087 , -0.34312 , 0.15259 , -0.24695 , 7.34287 , 9.11279 , 7.44018 , 9.0707 , nan , nan , 7.24076 , 9.08381 , nan , nan , 7.20047 , 9.07405 , nan , nan , nan , nan , 7.30607 , 0.10764 , 9.08534 , 0.01913 , 
ID-35-31 , -0.37097 , -0.32978 , -0.51976 , -0.84245 , -0.075 , -0.35332 , 0.19007 , -0.29906 , 7.4072 , 9.14159 , 7.51352 , 9.09733 , nan , nan , 7.19286 , 9.06012 , 7.21804 , 9.05383 , 7.08009 , 9.04609 , nan , nan , nan , nan , 7.28234 , 0.1747 , 9.07979 , 0.03976 , 
ID-35-32 , -0.33417 , -0.29488 , -0.47161 , -0.78528 , -0.02216 , -0.34058 , 0.17682 , -0.26788 , 7.38765 , 9.12987 , 7.49596 , 9.08461 , nan , nan , 7.22677 , 9.0748 , 7.37086 , 9.07378 , 7.15014 , 9.06239 , nan , nan , nan , nan , 7.32627 , 0.13736 , 9.08509 , 0.02624 , 
ID-35-33 , -0.31713 , -0.32307 , -0.50817 , -0.73138 , -0.00148 , -0.29774 , 0.18519 , -0.24844 , 7.41778 , 9.12817 , 7.53108 , 9.08429 , nan , nan , 7.2787 , 9.08574 , nan , nan , 7.2107 , 9.07414 , nan , nan , nan , nan , 7.35956 , 0.14319 , 9.09309 , 0.02395 , 
ID-35-34 , -0.38788 , -0.36644 , -0.5745 , -0.71954 , -0.0681 , -0.31795 , 0.20816 , -0.19344 , 7.45231 , 9.14789 , 7.55806 , 9.10751 , nan , nan , 7.32134 , 9.1078 , nan , nan , 7.24245 , 9.09708 , nan , nan , nan , nan , 7.39354 , 0.13972 , 9.11507 , 0.02244 , 
ID-35-35 , -0.40252 , -0.37565 , -0.59583 , -0.67669 , -0.06472 , -0.32454 , 0.22028 , -0.13187 , 7.47196 , 9.15744 , 7.58594 , 9.11241 , nan , nan , 7.3862 , 9.1317 , nan , nan , 7.32712 , 9.12457 , nan , nan , nan , nan , 7.4428 , 0.11244 , 9.13153 , 0.01902 , 
ID-35-36 , -0.45432 , -0.4407 , -0.67457 , -0.69795 , -0.09166 , -0.34592 , 0.23397 , -0.11806 , 7.49008 , 9.17055 , 7.59626 , 9.12829 , nan , nan , 7.38139 , 9.1357 , nan , nan , 7.30481 , 9.12761 , nan , nan , nan , nan , 7.44314 , 0.12728 , 9.14054 , 0.02034 , 
ID-35-37 , -0.51198 , -0.36002 , -0.59547 , -0.77952 , -0.13569 , -0.38676 , 0.23555 , -0.15722 , 7.49028 , 9.17736 , 7.56644 , 9.14252 , nan , nan , 7.2967 , 9.1179 , 7.32063 , 9.11806 , 7.1974 , 9.10546 , nan , nan , nan , nan , 7.37429 , 0.15047 , 9.13226 , 0.02857 , 
ID-35-38 , -0.50745 , -0.33912 , -0.5736 , -0.78119 , -0.13446 , -0.38734 , 0.23458 , -0.15928 , 7.48753 , 9.17693 , 7.56621 , 9.14114 , nan , nan , 7.29386 , 9.11705 , 7.32349 , 9.11726 , 7.19498 , 9.10454 , nan , nan , nan , nan , 7.37321 , 0.15071 , 9.13138 , 0.0287 , 
ID-35-39 , -0.50934 , -0.24801 , -0.46865 , -0.82178 , -0.13194 , -0.39924 , 0.22075 , -0.20179 , 7.44802 , 9.17113 , 7.52325 , 9.13796 , nan , nan , 7.23968 , 9.09944 , 7.21222 , 9.09726 , 7.13802 , 9.08541 , nan , nan , nan , nan , 7.31224 , 0.16476 , 9.11824 , 0.03556 , 
ID-35-40 , -0.48692 , -0.25122 , -0.44461 , -0.86121 , -0.1063 , -0.41287 , 0.19349 , -0.25485 , 7.39258 , 9.1548 , 7.45854 , 9.12286 , nan , nan , 7.18801 , 9.07659 , 7.15206 , 9.07256 , 7.07725 , 9.06266 , nan , nan , nan , nan , 7.25369 , 0.16357 , 9.09789 , 0.03937 , 
ID-35-41 , -0.44679 , -0.23803 , -0.40594 , -0.87878 , -0.07248 , -0.39868 , 0.16801 , -0.31209 , 7.35138 , 9.13395 , 7.41049 , 9.10408 , nan , nan , 7.14976 , 9.05192 , 7.10934 , 9.04646 , 7.03746 , 9.0392 , nan , nan , nan , nan , 7.21169 , 0.16101 , 9.07512 , 0.04168 , 
ID-35-42 , -0.36363 , -0.23139 , -0.3537 , -0.83851 , 0.02781 , -0.33991 , 0.12241 , -0.37619 , 7.28931 , 9.08985 , 7.33541 , 9.0671 , nan , nan , 7.13719 , 9.02435 , 7.1105 , 9.01801 , 7.05292 , 9.01521 , nan , nan , nan , nan , 7.18507 , 0.12123 , 9.0429 , 0.03362 , 
ID-35-43 , -0.26302 , -0.26608 , -0.37829 , -0.76042 , 0.13899 , -0.24192 , 0.11231 , -0.40619 , 7.30525 , 9.06523 , 7.35774 , 9.04254 , nan , nan , 7.18028 , 9.01157 , 7.1864 , 9.00756 , 7.115 , 9.00561 , nan , nan , nan , nan , 7.22894 , 0.09946 , 9.0265 , 0.02634 , 
ID-35-44 , -0.21844 , -0.30682 , -0.41066 , -0.67568 , 0.18496 , -0.19604 , 0.10394 , -0.3757 , 7.30612 , 9.0511 , 7.35904 , 9.02998 , nan , nan , 7.23625 , 9.02877 , 7.3085 , 9.02524 , 7.20732 , 9.0223 , nan , nan , nan , nan , 7.28345 , 0.06099 , 9.03148 , 0.01138 , 
ID-35-45 , -0.12331 , -0.35871 , -0.44205 , -0.58021 , 0.28872 , -0.10077 , 0.08344 , -0.396 , 7.30413 , 9.01962 , 7.3546 , 9.0021 , nan , nan , 7.30022 , 9.02272 , nan , nan , 7.3028 , 9.01907 , nan , nan , nan , nan , 7.31544 , 0.02616 , 9.01588 , 0.00933 , 
ID-35-46 , -0.03825 , -0.4039 , -0.45887 , -0.52524 , 0.40365 , -0.00065 , 0.05507 , -0.46952 , 7.29865 , 8.98003 , 7.36327 , 8.96094 , 7.30989 , 8.97659 , 7.31257 , 8.9889 , 7.45712 , 8.99594 , 7.32587 , 8.98966 , nan , nan , nan , nan , 7.34456 , 0.0595 , 8.98201 , 0.01247 , 
ID-35-47 , 0.02933 , -0.41737 , -0.46957 , -0.46784 , 0.49407 , 0.07973 , 0.0523 , -0.49526 , 7.33868 , 8.96254 , 7.42358 , 8.93767 , 7.35737 , 8.95769 , 7.36041 , 8.97823 , nan , nan , 7.38242 , 8.97894 , nan , nan , nan , nan , 7.37249 , 0.0325 , 8.96302 , 0.017 , 
ID-35-48 , 0.06211 , -0.45996 , -0.52432 , -0.44285 , 0.53825 , 0.15026 , 0.06445 , -0.52865 , 7.39392 , 8.96104 , 7.47578 , 8.93642 , 7.39189 , 8.96307 , 7.39189 , 8.96288 , nan , nan , 7.39286 , 8.96161 , nan , nan , nan , nan , 7.40927 , 0.03719 , 8.957 , 0.01154 , 
ID-35-49 , 0.09787 , -0.47514 , -0.52794 , -0.4224 , 0.58586 , 0.16956 , 0.05289 , -0.53907 , 7.3885 , 8.947 , 7.49053 , 8.91648 , 7.39825 , 8.94616 , 7.39936 , 8.95794 , nan , nan , 7.4118 , 8.95741 , nan , nan , nan , nan , 7.41769 , 0.04155 , 8.945 , 0.01688 , 
ID-35-50 , 0.09826 , -0.41864 , -0.4456 , -0.44213 , 0.58754 , 0.14513 , 0.02706 , -0.56021 , 7.33954 , 8.92721 , 7.44697 , 8.89648 , 7.35415 , 8.92506 , 7.35535 , 8.94381 , nan , nan , 7.37439 , 8.94318 , nan , nan , nan , nan , 7.37408 , 0.04258 , 8.92715 , 0.01923 , 
ID-35-51 , 0.03685 , -0.53838 , -0.50044 , -0.44101 , 0.52661 , 0.0399 , -0.03784 , -0.51874 , 7.19844 , 8.88439 , 7.24744 , 8.86505 , 7.28811 , 8.85569 , 7.29853 , 8.96201 , nan , nan , 7.40128 , 8.96756 , nan , nan , nan , nan , 7.28676 , 0.07517 , 8.90694 , 0.05384 , 
ID-35-52 , 0.00956 , -0.50869 , -0.47644 , -0.45817 , 0.49448 , 0.02177 , -0.03215 , -0.5121 , 7.1966 , 8.89335 , 7.23862 , 8.87737 , 7.27856 , 8.86644 , 7.28833 , 8.96491 , 7.46252 , 8.97668 , 7.38399 , 8.96992 , nan , nan , nan , nan , 7.30811 , 0.09811 , 8.92478 , 0.05095 , 
ID-35-53 , 0.01022 , -0.43662 , -0.33594 , -0.51841 , 0.47899 , -0.0864 , -0.10058 , -0.5326 , 7.06973 , 8.84522 , 7.15339 , 8.81747 , 7.17719 , 8.80347 , 7.18957 , 8.94683 , 7.41811 , 8.96316 , 7.29465 , 8.95291 , nan , nan , nan , nan , 7.2171 , 0.1221 , 8.88818 , 0.07386 , 
ID-35-54 , 0.10317 , -0.35944 , -0.26315 , -0.61266 , 0.5515 , -0.03629 , -0.09619 , -0.67255 , 7.09409 , 8.83995 , 7.21316 , 8.7969 , 7.1157 , 8.83511 , 7.11867 , 8.86478 , 7.31583 , 8.87731 , 7.14254 , 8.86248 , nan , nan , nan , nan , 7.16666 , 0.08386 , 8.84609 , 0.02888 , 
ID-35-55 , 0.09302 , -0.28343 , -0.16943 , -0.66186 , 0.54445 , -0.02395 , -0.1139 , -0.75181 , 7.07804 , 8.81933 , 7.18507 , 8.78361 , 7.06766 , 8.82816 , 7.06731 , 8.81678 , 7.19275 , 8.82185 , 7.06417 , 8.8107 , nan , nan , nan , nan , 7.10917 , 0.06199 , 8.81341 , 0.01569 , 
ID-35-56 , -0.06897 , -0.43299 , -0.47366 , -0.58675 , 0.30288 , -0.04112 , 0.04077 , -0.50486 , 7.25684 , 8.97457 , 7.30938 , 8.95882 , 7.24349 , 8.98018 , 7.24136 , 8.96576 , 7.31312 , 8.97222 , 7.2343 , 8.96431 , nan , nan , nan , nan , 7.26642 , 0.03551 , 8.96931 , 0.00777 , 
ID-35-57 , -0.17488 , -0.35192 , -0.44319 , -0.52637 , 0.17704 , 0.03054 , 0.09137 , -0.46553 , 7.37661 , 9.00424 , 7.34829 , 9.01567 , nan , nan , 7.34605 , 8.9927 , 7.21113 , 8.98512 , 7.327 , 8.99137 , nan , nan , nan , nan , 7.32181 , 0.06436 , 8.99782 , 0.01214 , 
ID-35-58 , -0.27641 , -0.15046 , -0.26797 , -0.45562 , -0.12595 , -0.28361 , 0.11761 , -0.0544 , 7.30028 , 9.07642 , 7.36498 , 9.0476 , nan , nan , 7.52434 , 9.16378 , nan , nan , nan , nan , nan , nan , nan , nan , 7.39654 , 0.11531 , 9.09593 , 0.0605 , 
ID-35-59 , -0.1207 , -0.44971 , -0.28232 , -0.23919 , 0.32901 , -0.02907 , -0.1673 , -0.37742 , 7.01343 , 8.7655 , 6.96763 , 8.79299 , 7.34911 , 8.66346 , 7.38859 , 9.03613 , nan , nan , nan , nan , nan , nan , nan , nan , 7.17969 , 0.21981 , 8.81452 , 0.1579 , 
ID-35-60 , -0.20859 , -0.38467 , -0.13313 , -0.31159 , 0.17608 , -0.35357 , -0.25144 , -0.20946 , 6.81482 , 8.74256 , 6.82749 , 8.7389 , 7.20624 , 8.57714 , 7.27058 , 9.09904 , nan , nan , nan , nan , nan , nan , nan , nan , 7.02978 , 0.24239 , 8.78941 , 0.22036 , 
ID-35-61 , -0.18502 , -0.22946 , 0.14887 , -0.65991 , 0.18215 , -0.6491 , -0.37823 , -0.38904 , 6.61311 , 8.67424 , 6.72945 , 8.5904 , 6.88228 , 8.50167 , 6.92708 , 9.0063 , 7.34475 , 9.02145 , 7.21579 , 9.01743 , nan , nan , nan , nan , 6.95208 , 0.2806 , 8.80192 , 0.23983 , 
ID-36-11 , -0.08479 , -0.24692 , 0.10814 , -0.67706 , 0.16213 , -0.7462 , -0.35497 , -0.28582 , 6.60479 , 8.71993 , 6.80323 , 8.58462 , 6.88724 , 8.53576 , 6.94058 , 9.04831 , nan , nan , 7.24402 , 9.06019 , nan , nan , nan , nan , 6.89597 , 0.2327 , 8.78976 , 0.25073 , 
ID-36-12 , -0.45621 , -0.14233 , -0.10998 , -0.67823 , -0.31387 , -0.72699 , -0.03226 , 0.0165 , 6.94154 , 9.03783 , 6.98947 , 9.00299 , 7.12384 , 8.93037 , 7.18263 , 9.1656 , nan , nan , 7.3912 , 9.17475 , nan , nan , nan , nan , 7.12574 , 0.17763 , 9.06231 , 0.10587 , 
ID-36-13 , -0.09108 , -0.29808 , -0.09984 , -0.40763 , 0.20701 , -0.42931 , -0.19815 , -0.17647 , 6.84489 , 8.8144 , 6.94642 , 8.75616 , 7.17764 , 8.65787 , 7.23979 , 9.10777 , nan , nan , nan , nan , nan , nan , nan , nan , 7.05219 , 0.18717 , 8.83405 , 0.19357 , 
ID-36-14 , -0.02143 , -0.33998 , -0.14703 , -0.34351 , 0.31855 , -0.33312 , -0.19285 , -0.20325 , 6.88245 , 8.79966 , 6.9802 , 8.74241 , 7.22824 , 8.65152 , 7.29563 , 9.10284 , nan , nan , nan , nan , nan , nan , nan , nan , 7.09663 , 0.19694 , 8.82411 , 0.19558 , 
ID-36-15 , -0.01867 , -0.41673 , -0.27894 , -0.43218 , 0.39806 , -0.19043 , -0.1377 , -0.37945 , 6.98791 , 8.8284 , 7.06935 , 8.79192 , 7.20817 , 8.73621 , 7.237 , 9.02709 , nan , nan , 7.50246 , 9.03705 , nan , nan , nan , nan , 7.20098 , 0.19683 , 8.88414 , 0.13902 , 
ID-36-16 , 0.08438 , -0.51165 , -0.32668 , -0.38525 , 0.59602 , -0.02775 , -0.18487 , -0.54237 , 6.9941 , 8.7466 , 7.05373 , 8.72145 , 7.20429 , 8.6686 , 7.22228 , 8.94412 , nan , nan , 7.45511 , 8.9587 , nan , nan , nan , nan , 7.1859 , 0.17916 , 8.8079 , 0.1341 , 
ID-36-17 , 0.14006 , -0.48494 , -0.29338 , -0.33309 , 0.6808 , 0.03022 , -0.19146 , -0.55478 , 7.00781 , 8.72845 , 7.07999 , 8.70095 , 7.23688 , 8.65126 , 7.25094 , 8.94002 , nan , nan , 7.50904 , 8.95576 , nan , nan , nan , nan , 7.21693 , 0.19324 , 8.79529 , 0.14214 , 
ID-36-18 , 0.20029 , -0.54264 , -0.41473 , -0.29151 , 0.76702 , 0.1844 , -0.12782 , -0.60373 , 7.15775 , 8.76666 , 7.23029 , 8.74394 , 7.33757 , 8.71812 , 7.34895 , 8.92109 , nan , nan , 7.53706 , 8.92827 , nan , nan , nan , nan , 7.32232 , 0.14371 , 8.81561 , 0.10106 , 
ID-36-19 , 0.24522 , -0.50301 , -0.38214 , -0.2536 , 0.8064 , 0.23724 , -0.12078 , -0.61161 , 7.19237 , 8.76523 , 7.28414 , 8.73897 , 7.38099 , 8.71947 , 7.39048 , 8.92064 , nan , nan , 7.59629 , 8.92704 , nan , nan , nan , nan , 7.36886 , 0.15055 , 8.81427 , 0.10136 , 
ID-36-20 , 0.2414 , -0.57056 , -0.44797 , -0.278 , 0.80082 , 0.21636 , -0.12248 , -0.61685 , 7.18003 , 8.7669 , 7.27443 , 8.73856 , 7.35584 , 8.72188 , 7.36593 , 8.91595 , nan , nan , 7.54879 , 8.92112 , nan , nan , nan , nan , 7.345 , 0.13627 , 8.81288 , 0.0978 , 
ID-36-21 , 0.21061 , -0.56387 , -0.4667 , -0.29698 , 0.74148 , 0.19229 , -0.09707 , -0.58634 , 7.19973 , 8.79754 , 7.30521 , 8.76776 , 7.36298 , 8.75538 , 7.37351 , 8.93184 , nan , nan , 7.54371 , 8.93899 , nan , nan , nan , nan , 7.35703 , 0.12508 , 8.8383 , 0.09 , 
ID-36-22 , 0.17243 , -0.54808 , -0.44206 , -0.35549 , 0.6887 , 0.12017 , -0.10592 , -0.58158 , 7.15342 , 8.80092 , 7.24143 , 8.77055 , 7.29847 , 8.75754 , 7.31051 , 8.92945 , nan , nan , 7.46649 , 8.93703 , nan , nan , nan , nan , 7.29406 , 0.11464 , 8.8391 , 0.08741 , 
ID-36-23 , 0.13717 , -0.50675 , -0.4352 , -0.42244 , 0.60278 , 0.0675 , -0.07145 , -0.56139 , 7.17031 , 8.84581 , 7.2811 , 8.80925 , 7.2707 , 8.81341 , 7.28086 , 8.93831 , nan , nan , 7.39815 , 8.94417 , nan , nan , nan , nan , 7.28023 , 0.08075 , 8.87019 , 0.06642 , 
ID-36-24 , 0.05667 , -0.49234 , -0.43392 , -0.48102 , 0.44903 , -0.07548 , -0.05832 , -0.46386 , 7.1235 , 8.88609 , 7.23339 , 8.84226 , 7.23682 , 8.84311 , 7.24888 , 8.98838 , nan , nan , 7.38583 , 8.9948 , nan , nan , nan , nan , 7.24568 , 0.09329 , 8.91093 , 0.07577 , 
ID-36-25 , -0.04172 , -0.40671 , -0.3839 , -0.53865 , 0.25695 , -0.22922 , -0.02271 , -0.33215 , 7.10634 , 8.95203 , 7.22049 , 8.89973 , 7.22543 , 8.89863 , 7.24744 , 9.0521 , nan , nan , 7.40078 , 9.05045 , nan , nan , nan , nan , 7.2401 , 0.10531 , 8.97059 , 0.07675 , 
ID-36-26 , -0.19725 , -0.40255 , -0.42093 , -0.62222 , 0.02441 , -0.36394 , 0.01847 , -0.23981 , 7.11478 , 9.01375 , 7.18121 , 8.97943 , 7.20205 , 8.96797 , 7.23333 , 9.0857 , nan , nan , 7.34279 , 9.08334 , nan , nan , nan , nan , 7.21483 , 0.0837 , 9.02604 , 0.05599 , 
ID-36-27 , -0.22806 , -0.37652 , -0.42309 , -0.69001 , -0.0499 , -0.45923 , 0.04666 , -0.18411 , 7.13005 , 9.05275 , 7.21672 , 9.00353 , nan , nan , 7.21386 , 9.10304 , nan , nan , 7.28499 , 9.10321 , nan , nan , nan , nan , 7.21141 , 0.06342 , 9.06563 , 0.04773 , 
ID-36-28 , -0.28612 , -0.44574 , -0.48378 , -0.69358 , -0.07053 , -0.48523 , 0.03814 , -0.17021 , 7.10897 , 9.05078 , 7.18067 , 9.01002 , nan , nan , 7.20668 , 9.10723 , nan , nan , 7.28701 , 9.1084 , nan , nan , nan , nan , 7.19583 , 0.0735 , 9.06911 , 0.04769 , 
